50419,"THU QUYẾN RŨ","Anh mong chờ mùa thu...",Đoàn Chuẩn - Từ Linh
55121,"THƠ TÌNH CỦA NÚI","Bản em lưng chừng núi, lưng chừng đèo...",An Thuyên
54339,"THU TÌNH YÊU","Một lần nhìn là anh mang theo ngàn dịu dàng...",Lưu Thiên Hương
51091,"THU VÀNG","Chiều hôm qua lang thang...",Cung Tiến
54340,"THU XA","Một mình tôi trong chiều thu xôn xao tiếng lá...",Tường Văn
50356,"THÚ YÊU THƯƠNG","Tình như thoáng mây...",Nhạc Pháp
54832,"THỨ BA HỌC TRÒ","Nhất quỷ nhì ma... Ôi bao nhiêu yêu thương bên ngôi trường xưa...",Nguyễn Nhất Huy
55124,"THƯ CHO MẸ","Lâu lắm rồi con không về thăm mẹ...",Trần Quang Lộc
52821,"THƯ CUỐI","Lá thư này em gửi cho anh, còn vụng về còn ngu ngơ...",Hồng Xương Long
52561,"THƯ GỞI QUÊ NHÀ","Ở quê nhà có gì vui không em, chắc con sông...","Nhạc: Hàn Châu, Lời: Kim Tuấn"
53056,"THỨ THA","Cuộc đời này nào có ai không mang lỗi lầm...",Trương Lê Sơn
53341,"THƯ TÌNH MÙA ĐÔNG","Ở nơi phương trời xa lòng em có nhớ đến anh nhiều không...",Đăng Khoa
55427,"THÚC QUÂN","Dồn trong đêm vắng ngàn tiếng đồng loa vang lừng...","Nhạc: Đắc Nhẫn, Lời: Hương Việt"
55125,"THỨC TỈNH","Em là ai, ngày nào em ngây dại...",Nguyễn Hải Phong
50987,"THUỞ BAN ĐẦU","Cho anh về thăm lại...",Nhất Sinh
55122,"THUỞ ẤY BÊN NHAU","Thuở ấy yêu nhau anh làm thơ, thuở ấy yêu nhau em đợi chờ...",Hoàng Nguyên
52423,"THUYỀN EM ĐI TRONG ĐÊM","Đêm nay đêm nay có thuyền em đi, truyền trôi nhanh...",Nguyễn Phú Yên
52563,"THUYỀN GIẤY CHIỀU MƯA","Chiều chiều ngày xưa em bên hiên ...",Hoàng Phương
51877,"THUYỀN HOA BẾN XƯA","Một cành hoa một giấc mơ nhiều lời hứa, hứa cho qua ...",Hoài An
51235,"THUYỀN HOA","Thuyền em đi trên sông...",Phạm Thế Mỹ
50894,"THUYỀN TÌNH TRÊN SÓNG","Tình đôi ta xanh như...",Nhạc Hoa
50387,"THUYỀN VÀ BIỂN","Chỉ có thuyền mới hiểu...","Nhạc: Phan Huỳnh Điểu, Lời: Xuân Quỳnh"
52685,"THUYỀN XA BẾN ĐỖ","Chuyện tình đôi ta như thuyền xa bến đỗ...",Huy Phương
50091,"THƯỢNG ĐẾ BUỒN","Trời sinh voi trời không sinh cỏ ...",Trần Tiến
53057,"THƯƠNG ANH MẮT ĐỢI MẮT CHỜ","Gió mùa thu mẹ ru con ngủ, năm canh dài thức đủ vừa năm...",Dzoãn Bình
52562,"THƯƠNG ÁO BÀ BA","Hum...Tôi thương chiếc áo bà ba, áo bà ba em mặc...",Đình Văn
50701,"THƯƠNG CA MÙA HẠ","Hè về rồi đây tâm hồn xuyến xao...",Thanh Sơn - Bảo Thu
52683,"THƯƠNG EM CHÍN ĐỢI MƯỜI CHỜ","Hãy hát lên em, hát nữa đi em, em hát bản tình ca...",Minh Đức
53058,"THƯƠNG EM HÁT CÂU VÁ QUÀNG","Nhớ em vất vả nơi chốn quê nhà là quê nhà...",Chu Hoàng Thông
51438,"THƯƠNG EM LÝ MIỆT VƯỜN","Em ở miệt vườn con gái nhà quê ăn nói vụng về...",Trương Quang Tuấn
55126,"THƯƠNG EM LÝ NÀNG ƠI","Từ miền Trung, anh khớp lý ngựa ô xuôi về phía Nam...",Trương Quang Tuấn
52822,"THƯƠNG HOÀI NGÀN NĂM","Ngàn năm thương hoài một bóng người thôi...",Phạm Mạnh Cương
52684,"THƯƠNG LẮM TRÀ GIANG","Chiều nay tôi về thăm quê miền Trung, đèo cao...",Sông Trà
52285,"THƯƠNG MỘT NGƯỜI Ở XA","Thương một người ở xa một mình đôi mắt đỏ...",Hoàng Phương
50087,"THƯƠNG MỘT NGƯỜI","Thương ai về ngõ tối...",Trịnh Công Sơn
50008,"THƯƠNG NHAU CHIỀU MƯA","Thương nhau thật nhiều...",Nguyễn Trung Cang
50936,"THƯƠNG NHAU LÝ TƠ HỒNG","Từ miền Nam anh ngược...",Trương Quang Tuấn
53059,"THƯƠNG NHAU LÝ TƠ HỒNG 2","Kiệu vàng chờ ai để em chứ theo chàng...",Trương Quang Tuấn
52823,"THƯƠNG NHAU MƯA NẮNG HAI MÙA","Khi chúng mình xa nhau đôi nơi, thương và nhớ...",Đào Văn Sử
50943,"THƯƠNG NHỚ NGƯỜI DƯNG","Nhớ ai vầng trăng úa màu...",Nguyễn Nhất Huy
50353,"THƯƠNG NHỚ NGƯỜI","Giây phút êm đềm...",Nhạc ngoại
50438,"THƯƠNG NHỚ QUÊ NHÀ","Chiều nay gió về bên song...",Hàn Châu
50354,"THƯƠNG NHỚ TRONG MƯA","Có lúc tâm hồn sao thấy ơ thờ...",Nhạc ngoại
52090,"THƯƠNG NHỚ","Giận hờn chi anh cho em bối rối, anh biết em mỗi ngày...",Thanh Tâm
51216,"THƯƠNG QUÁ VIỆT NAM","Anh nghe gì không hỡi anh...",Phạm Thế Mỹ
50257,"THƯƠNG THẦM (CHUYỆN HỢP TAN)","Đêm nay lặng lẽ sương mù về giăng trên mảnh tình quê...",Quốc Dũng
52824,"THƯƠNG THẦM","Ở bên này mình thương mình nhớ, ngó bên rào...",Nguyễn Ngọc Thạch
55428,"THƯƠNG THƯƠNG THƯƠNG YÊU YÊU YÊU","Hỡi người tình đáng yêu của anh, hãy ở lại với anh hôm nay...",Lê Bá Vĩnh
50688,"THƯƠNG TIẾC","Ánh đèn vàng hiu hắt...",Nhạc ngoại
51018,"THƯƠNG VỀ CỐ ĐÔ","Người đi chốn xa...",Thanh Sơn
50125,"THƯƠNG VỀ MIỀN ĐẤT LẠNH","Tôi nhớ Đà Lạt mơ...",Minh Kỳ
51057,"THƯƠNG VỀ MIỀN TRUNG","Đã bao lâu rồi không về miền Trung ...","Nhạc: Minh Kỳ, Lời: Hồ Đình Phương"
53806,"THƯƠNG VỀ XỨ HUẾ","Mây vương khói chiều, xứ Huế đẹp yêu kiều ...",Minh Kỳ - Hoài Linh
53630,"THƯƠNG VỀ XỨ NGHỆ","Thương quê mình xứ Nghệ miền Trung đất khô cằn...",Nguyễn Tất Tùng
55123,"THUYỀN MƠ","Thuyền mơ trên dòng sông vắng...",Dương Thiệu Tước
50956,"TIAMO","Nhớ ánh mắt này và nụ hôn đắm say...",Nhạc ngoại
55429,"TÍCH TẮC THỜI GIAN","Dòng đời cứ trôi hết đêm rồi đến ngày tích tắc thời gian tích tắc...",Trung Nghĩa
51947,"TIẾC THƯƠNG","Ngày nào em đến bên anh yêu anh...",Quốc An
55430,"TIẾC THƯƠNG","Tình là những kỷ niệm đã mất đời quạnh vắng một mình đơn côi...",Hoàng Nhã
55431,"TIỆM BÁNH DÂU TÂY","Ngày đông hương thơm đường vắng mùi bánh kem sữa dâu tây...",Thảo Châu - Gia Đoàn
50988,"TIỄN BẠN LÊN ĐƯỜNG","Tôi và anh đôi bạn thân...",Nhạc Hoa
50745,"TIỄN BIỆT","Ở nơi nào cũng nhớ về quê hương...",Tô Thanh Tùng
52091,"TIẾN BƯỚC DƯỚI QUÂN KỲ","Vừng đông đã hửng sáng, núi non xanh ngàn trùng xa...",Doãn Nho
50350,"TIỄN EM LẦN CUỐI","Trời lạnh giá bước chân buồn bã...",Nhạc ngoại
52287,"TIỄN EM LẦN CUỐI","Vu quy em bước theo chồng ngậm ngùi đưa tiễn...",Phan Anh
50747,"TIỄN EM NƠI PHI TRƯỜNG","Từ nay cách xa nghìn trùng...",Nhạc Pháp
51822,"TIỄN ĐƯA","Chợt một ngày lòng anh đau nhói ...",Nguyễn Nhất Huy
52286,"TIỄN ĐƯA","Hôm nay tôi tiễn lên đường anh sẽ rời quê hương...",Tô Thanh Tùng
50989,"TIỄN ĐƯA","Khi em về chừng như sang đông...",Đặng Hiền - Lê Đức Long
53953,"TIỄN MỘT NGƯỜI ĐI","Em nhắc làm chi kỷ niệm ban đầu...",Thái Hùng
52424,"TIỀN VÀ LÁ","Ngày thơ hớt tóc miễng dừa, ngày thơ mẹ bắt đeo bùa...","Nhạc: Lý Dũng Liêm, Thơ: Kiên Giang"
53342,"TIẾN VỀ HÀ NỘI","Trùng trùng quân đi như sóng, lớp lớp đoàn quân tiến về...",Văn Cao
51711,"TIẾN VỀ SÀI GÒN","Nơi thành đô trong ánh điện quang tiếng nấc nghẹn ...",Huỳnh Minh Siêng
50379,"TIẾNG ÂM THẦM","Chào bạn xưa là bóng tối ơi...",Nhạc ngoại
55432,"TIẾNG BOM PHẠM HỒNG THÁI","Tiếng bom Sa Diện năm nào vẫn còn vang mãi...",Dân Huyền
51311,"TIẾNG CHÀY TRÊN SÓC BOMBO","Lửa bập bùng tiếng chày khua cắc cum cum cụp cum...",Xuân Hồng
53343,"TIẾNG CHIM QUYÊN","U xáng u...chim quyên có bạn có đôi...",Hồng Xương Long
51553,"TIẾNG CHUÔNG CHIỀU THU","Lá thu nhẹ rơi rơi...",Tô Vũ
50375,"TIẾNG CHUÔNG NGÂN ĐÊM NOEL","Mừng ngày Chúa sinh...",Nhạc ngoại
51191,"TIẾNG CÒI TRONG SƯƠNG ĐÊM","Bến nước gió rét đò đưa khách sang...",Lê Trực
53489,"TIẾNG CUỐC GỌI ĐÊM","Hò ơ ớ ơ con chim lạc bầy bơ ngơ báo ngáo...",Hồng Xương Long
52938,"TIẾNG DÂN CHÀI","Đêm đông với ngọn triều, dô à dô kéo thuyền nhổ neo...",Phạm Đình Chương
55127,"TIẾNG DƯƠNG CẦM TRONG ĐÊM","Tình cờ em thấy anh, bỗng em vui như ngày xưa...",Nguyễn Văn Chung
53202,"TIẾNG ĐÀN BẦU","Lắng tai nghe ư đàn bầu thánh thót...","Nguyễn Đình Phúc, Lữ Giang"
50797,"TIẾNG ĐÀN TA LƯ","Đi chiến trường gùi trên vai...",Huy Thục
53631,"TIẾNG ĐÀN TÌNH YÊU","Ngân lên ngân lên tiếng đàn trôi mênh mang vang trong tim em...",Tuấn Nghĩa
55128,"TIẾNG GIÓ HÁT","Trời cao dang rộng nhìn làn mây và như đang gọi...",Hồng Kiên
52825,"TIẾNG GIÓ XÔN XAO","Gió vẫn hát thì thầm, đến bên tôi như thật gần...",Tường Văn
50796,"TIẾNG GỌI SÔNG ĐÀ","Anh lên đây với quê em đất Mường...",Trần Chung
50271,"TIẾNG GỌI THANH NIÊN","Này anh em ơi tiến lên...",Lưu Hữu Phước
50260,"TIẾNG GUỐC CUỐI HIÊN TRƯỜNG","Chiều bỗng vang trong lòng ta...",Nguyễn Ngọc Thiện
51178,"TIẾNG HÁT CHIM ĐA ĐA","Ngày nào em tuổi mười lăm...",Võ Đông Điền
50404,"TIẾNG HÁT EM CÒN ĐÂY","Con phố dài chiều về...",Sông Trà
50281,"TIẾNG HÁT GIỮA RỪNG PẮC BÓ","Trông vời lưng núi...",Nguyễn Tài Tuệ
50212,"TIẾNG HÁT HỌC TRÒ","Thuở ấy không gian...",Minh Kỳ
50723,"TIẾNG HÁT NHỮNG ĐÊM KHÔNG NGỦ","Âm vang bao tiếng ca...",Phạm Tuyên
54585,"TIẾNG HÁT NƠI ĐẢO XA","Em đến thăm anh giữa trùng khơi mênh mông, em đến thăm anh...",Thanh Bình
50715,"TIẾNG HÁT THÀNH PHỐ MANG TÊN NGƯỜI","Từ thành phố này...",Cao Việt Bách
54833,"TIẾNG KHÓC VE SẦU","Đau vùi ngủ đông những tháng ngày ôm nỗi chờ mong...",Điền Trọng Nguyên
50961,"TIẾNG LÒNG XAO ĐỘNG","Vẫn mãi mãi tiếng anh...",Đức Chương
54118,"TIẾNG MƯA","Chiều nghe mưa mãi rơi tưởng như có tiếng bước chân ai quay về...",Nguyễn Minh Sơn
52288,"TIẾNG MƯA ĐÊM","Còn rơi mãi trên phím đàn, còn rơi mãi những tiếng...",Đức Huy
50850,"TIẾNG MƯA RƠI","Nhịp mưa rơi nhuộm tím bầu trời...",Khánh Băng
51312,"TIẾNG RAO","Có tiếng rao nghe sao...",Võ Thiện Thanh
51363,"TIẾNG SÉT NƠI VƯỜN HOANG","Tìm về dĩ vãng...",Quốc Hùng
52289,"TIẾNG SÉT","Đa đa đa...Một cơn gió tràn về là một con sóng...",Võ Thiện Thanh
55433,"TIẾNG SÓNG BẠCH ĐẰNG","Tiếng sóng reo vang khắp trời, cùng muôn gió nghe sóng reo...","Nhạc: Lệ Ngọc, Lời: Anh Việt"
54341,"TIẾNG SÔNG HỒNG","Chiều nay nước xuôi dòng đại dương, có em tên sông Hồng...",Phạm Đình Chương
54342,"TIẾNG SÔNG HƯƠNG","Miền Trung vọng tiếng, em xinh em bé tên là Hương giang...",Phạm Đình Chương
53344,"TIẾNG THẠCH SÙNG","Đêm nghe tiếng mưa rơi, xạc xào tiếng lá đơn côi...",Minh Vy
50774,"TIẾNG THU","Em không nghe mùa thu...",Lê Thương
53490,"TIẾNG TRỐNG PARANƯNG","Tôi yêu chiếc khăn Matơra, buông trên trán em dịu êm...",Trần Tiến
55129,"TIẾNG TRỐNG TRƯỜNG","Có cái trống trường, cái trống trường em...","Nhạc: Trần Thanh Tùng, Lời: Hà Phương Loan"
52686,"TIẾNG VỌNG MIỀN TRUNG","Hơ... Miền Trung đất hẹp ruộng khô, bàn chân ai bước...",Minh Châu
50157,"TIẾNG XƯA","Hoàng hôn lá reo bên thềm...",Dương Thiệu Tước
55130,"TIẾNG XUÂN (TIẾNG YÊU)","Tình yêu đến với những giọt mưa khẽ rơi trên vườn xưa...",Minh Châu
53632,"TIẾT XUÂN","Xuân về cùng ngàn hoa khoe sắc lấp lánh cho cuộc đời đẹp...",Trần Vũ Anh Bình
50838,"TIỂU LONG NỮ DƯƠNG QUA","Tình anh muôn kiếp...",Nhạc Hoa
50793,"TIỂU ĐOÀN 307","Ai đã từng đi qua...",Nguyễn Hữu Trí
51189,"TIỂU PHƯƠNG","Có một nàng thật đẹp...","Nhạc Hoa, Lời Việt: Lê Hựu Hà"
54834,"TÌM","Có những khi ta buồn về đâu người ơi phía chân trời...",Hồng Ân
53061,"TIM ANH TRÔI VỀ EM","Để những khi xa rời anh còn em như ta mới yêu...",Quốc Bảo
50932,"TÌM ÁNH SAO RƠI","Nhìn ánh sao trời trong màn đêm ...",Khánh Băng
54343,"TÌM BÓNG","Tìm không ra bóng em, tôi lại tìm bóng em",Lã Văn Cường
53807,"TÌM ĐÂU","Và rồi trong màn đêm vẫn còn mình em lặng bước ...",Nguyễn Hoàng Duy
53491,"TÌM ĐÂU","Nụ hồng ơi xin trao đến người yêu dấu...",Quốc Vượng
50246,"TÌM HOA BỐN MÙA","Tìm hoa bốn mùa bao nhiêu màu hoa mến yêu ...",Thanh Sơn
53633,"TÌM EM ĐÊM GIÁNG SINH","Một ánh mắt dịu dàng một câu nói ngập ngừng một dáng dấp...",Bảo Chấn
54586,"TÌM EM QUA CÂU QUAN HỌ","Hôm qua đi hội gặp em, thấy em mắt liếc mưa rơi thì mặc mưa rơi...","Nhạc: Nguyễn Tiến, Thơ: Nguyễn Bá Thắng"
53634,"TÌM LẠI","Chẳng muốn nghe gì chẳng muốn tìm ra đôi mắt luôn tìm tìm về...",Microwave
54587,"TÌM LẠI DẤU XƯA","Tìm lại dấu xưa một thời Thăng Long, thuở ấy bước chân ta...",Phạm Đăng Khương
51484,"TÌM LẠI LẦN NỮA","Ta cố tìm lại nơi cuối phố ...",Vũ Quốc Việt
52826,"TÌM LẠI LỜI THỀ","Một ngày nào đó em sẽ đi thật xa, tìm lại lời hứa...",Yên Lam
54835,"TÌM LẠI MÁI TRANH XƯA","Bao kỷ niệm đẹp dưới mái nhà tranh...",Vy Chính
54119,"TÌM LẠI MÙA XUÂN","Tìm trên môi em thoáng nét thanh xuân...",Nguyễn Tuấn Khanh
54344,"TÌM LỬA","Tìm lửa, chúng tôi đi tìm lửa,...lửa cháy rực hồng...",Phạm Minh Tuấn
50145,"TÌM MÃI THƯƠNG NHAU","Đêm nay em về về đâu về đâu ...",Nguyễn Hữu Thiết
54836,"TÌM NHAU","Về nơi đâu em ơi khi con tim héo mòn...",Yên Lam
55131,"TÌM VỀ BÊN ANH","Chư rư chư... Rồi ngày hôm qua em vô tình đánh mất anh...",Quang Huy
52425,"TÌM VỀ NƠI TRÚ MƯA","Xưa trú mưa dưới hiên bất chợt rơi, bóng đêm đã buông...",Bảo Chinh
55132,"TÍN HIỆU TRÁI TIM","Trái đất kia như đang bé lại và mỗi trái tim như đang mở ra...",Trần Long Ẩn
53345,"TIN NHẮN","Nhắn cho anh một lời dù là lời chua cay...",Đình Văn
52092,"TIN NHẮN CỦA ANH","Đêm nay đông vui sao chỉ em u sầu ngồi một mình...",Minh Nhiên
54120,"TIN VÀO ANH","Lại một ngày một ngày trôi trong bao ngẩn ngơ...",Đỗ Phương
53635,"TIN XUÂN","Hoa đào hoa mai thắm tươi đón mùa xuân về hương ngát trời...",Phan Bá Chức
50488,"TÌNH","Tình là một chuyện muôn màu...",Nhạc ngoại
51878,"TÌNH","Tình là mùa hoa về nở bên đồi...",Anh Khanh
51313,"TÌNH 2000","Đời lắm lúc đâu có ngờ...",Võ Thiện Thanh
51672,"TÌNH ANH","Ngồi nhớ con phố ngày xưa, anh đón đưa em ...",Vũ Quốc Việt
55133,"TÌNH ANH EM","Tình anh em chúng ta không rời xa...",Minh Khang
53203,"TÌNH ANH VẪN NHƯ THẾ","Bao yêu thương anh trao trao về em em có biết...",Nguyễn Văn Chung
53346,"TÌNH ẤM CHIỀU QUÊ","Trên ven sông chiều nay tiếng ai hò nghe bâng khuâng...",Nguyễn Ngọc Thiện
51428,"TÌNH BĂNG GIÁ","Người yêu hỡi sao nỡ quên...",Lê Quốc Dũng
50990,"TÌNH BẠN","Mòn gối đoạn đường...",Nhạc Hoa
51369,"TÌNH BẠN","You người bạn thân bao năm...",Phương Uyên
52093,"TÌNH BÁC SÁNG ĐỜI TA","Từ trong chiến hào hôm nào nghe tiếng Bác, hồn ta...","Nhạc: Lưu Hữu Phước, Lời: Long Hưng - Minh Tuyền"
50699,"TÌNH BỂ DÂU","Nàng bên tôi những đêm trăng tỏ...",Hoàng Phương
52939,"TÌNH BỌT NƯỚC","Một chiều tôi tìm đến thăm em ngày cuối hạ...",Huy Phong
50840,"TÌNH BUỒN ĐÊM MƯA","Khi đêm mưa rơi mãi...",Nhạc Hoa
51465,"TÌNH BUỒN","Còn nhớ khi vừa mới quen...",Chương Đức
50782,"TÌNH CA CHO EM","Tình yêu là chiếc lá xanh...",Nguyễn Nam - Phan Vũ
50349,"TÌNH CA DU MỤC","Thảo nguyên bát ngát mênh mông...",Nhạc ngoại
54837,"TÌNH CA HỒNG","Màn tóc lấp lánh như mưa thu xuống vây thân kín...",Quốc Bảo
50780,"TÌNH CA MÙA XUÂN","Hương trinh nguyên thắt thành...",Tôn Thất Lập
52094,"TÌNH CA MÙA XUÂN","Nửa đêm nghe xuân về, nghe đời lên rất trẻ...",Tôn Thất Lập
51474,"TÌNH CA MUÔN ĐỜI","Tình yêu mới đến mới đến...",Võ Thiện Thanh
50759,"TÌNH CA MUÔN THUỞ","Em dấu yêu anh ước mơ...",Nhạc ngoại
50717,"TÌNH CA ĐẤT NƯỚC","Rằng đã về ta cỏ cây sông núi ruộng đồng...",Phan Nhân
52564,"TÌNH CA PHAN THIẾT","Anh hát cho em nghe bài tình ca phố biển...",Lê Hoàng Chung
52291,"TÌNH CA TÂY BẮC","Rừng cây xanh lá muôn đóa hoa mai mừng đón xuân...","Nhạc: Bùi Đức Hạnh, Lời: Cẩm Giang"
53062,"TÌNH CA TÂY NGUYÊN","Trời Tây Nguyên xanh, hồ trong nước xanh...",Hoàng Vân
52292,"TÌNH CA TUỔI TRẺ","Bài tình ca đầu tiên ra đời trên biên giới, bản tình ca...",Tôn Thất Lập
50787,"TÌNH CA VŨNG TÀU","Chiều chiều em đạp xe...",Hoàng Vân
50971,"TÌNH CÂY VÀ ĐẤT","Đất vắng cây đất ngừng ngừng hơi thở...",Tô Thanh Tùng
50141,"TÌNH CA","Khi hát lên tiếng ca...",Hoàng Việt
53204,"TÌNH CA","Này em nhìn xem đời ta còn bao nhiêu ngày...",Quốc Bảo
51055,"TÌNH CHA","Một chiều lang thang mình tôi bước âm thầm...",Quốc Vượng
51397,"TÌNH CHA","Tình cha ấm áp như vầng thái dương...",Ngọc Sơn
54588,"TÌNH CHA TRƯỜNG SA","Về thăm cha nơi đảo thắm Trường Sa ơi, trời trong xanh...",Hoàng Châu
52095,"TÌNH CHỈ ĐẸP KHI CÒN DANG DỞ","Tôi đã yêu em từ muôn kiếp nào, cho dẫu mai sau...",Thủy Tiên
52096,"TÌNH CHIA ĐÔI","Em đi về đâu để anh mãi tìm...",Đỗ Đình Phúc
50750,"TÌNH CHO KHÔNG","Ngon như là táo chín...",Nhạc ngoại
53205,"TÌNH CHUNG ĐÔI","Một tình yêu anh trao em quá nồng say...",Lương Gia Huy
52940,"TÌNH CÔ THIẾU NỮ","Hoàng hôn phủ lấp mộng vàng, một cô thiếu nữ...",Lâm Anh Hải
51330,"TÌNH CỜ GẶP NHAU","Tình cờ gặp lại nhau...",Trần Quang Lộc
51049,"TÌNH CỜ","Tình yêu như tiếng hát...",Diệp Minh Tuyền
55134,"TÌNH CỜ","Tìm em nơi phương nào dẫu cho thời gian qua mau...",Hoàng Anh
51433,"TÌNH CÓ MUỘN MÀNG","Em thân yêu ơi...",Lê Quốc Dũng
50015,"TÌNH CÓ NHƯ KHÔNG","Tình là tình nhiều khi không mà có...",Trần Thiện Thanh
51673,"TÌNH CUỒNG SAY","Có phải em là mây...",Hoàng Thái Châu
53808,"TÌNH CŨ","Tình cũ nhạt phai ta đã chia tay nhau, khi cuộc tình mình ...",Trương Lê Sơn
53347,"TÌNH CŨ ĐÃ QUA","Còn nghe trong gió một chút vấn vương...",Bùi Anh Dũng
55135,"TÌNH CUỐN MÂY NGÀN","Một ngày dài tình xa mây bay, buồn ơi tôi đây...",Kim Tuấn
51674,"TÌNH DẠI KHỜ","Em đã bước chân đi...",Nguyễn Nhất Huy
51432,"TÌNH DẠI KHỜ","Em ơi thức trọn đêm này...",Ngọc Sơn
54121,"TÌNH DUYÊN ĐẦU NĂM","Nhìn vườn hoa thắm theo mùa xuân chúc tết mọi nhà...",Bảo Chấn
53636,"TÌNH ĐÃ HAO GẦY","Ngày đó em vừa sang trăng tròn ngày đó anh là mây phiêu lãng...",Bảo Huy
53954,"TÌNH ĐÃ MUỘN MÀNG","Giờ anh đã biết mình sai chỉ sống trong mộng mơ...",Quang Mẫn
55136,"TÌNH ĐÃ PHÔI PHA","Muộn phiền tình đầu qua đi, giờ đây hai đứa hai nơi...",Phương Uyên
55434,"TÌNH ĐẮN ĐO","Kìa lạnh lùng chi hỡi anh, tình nào chỉ phút giây, cớ sao mãi u buồn...",Minh Vy
50128,"TÌNH ĐẤT ĐỎ MIỀN ĐÔNG","Cây lúa non chờ từng cơn mưa nhỏ...",Trần Long Ẩn
50952,"TÌNH ĐẦU CHƯA NGUÔI","Giờ người ra đi mãi không bao giờ trở lại ...",Nhạc Hoa
53809,"TÌNH ĐẦU KHÔNG NGUÔI","Mỗi lần anh nhớ đến em thì con tim anh gào thét ...",Trương Lê Sơn
51201,"TÌNH ĐẦU TÌNH CUỐI","Tình đầu hay tình cuối...",Trần Thiện Thanh
50695,"TÌNH ĐẦU","Khi ta nói yêu nhau lần đầu...","Nhạc: Hoàng Hiệp, Lời: Tôn Nữ Thanh Yên"
51823,"TÌNH ĐẦU","Một ngày nắng ấm lung linh vương trên bờ vai...",Quốc An
50884,"TÌNH ĐẦU","Tôi có người yêu từ thuở tình yêu ban đầu ...",Tô Thanh Tùng
53206,"TÌNH ĐẦU","Vườn lòng vừa hé hoa yêu đời...","Hoàng Trọng, Hồ Đình Phương"
52567,"TÌNH ĐẮNG LÝ KHỔ QUA","Mảnh trăng non thao thức giữa trời khuya...",Trương Quang Tuấn
52566,"TÌNH ĐẮNG","Mưa trên phố khuya, nhớ anh nhớ anh em buồn hơn...",Minh Vy
52565,"TÌNH ĐÃ BAY XA","Tựa như gió mùa thu bay qua song cửa...",Hàn Châu
51880,"TÌNH ĐÃ ĐỔI THAY","Đã biết khi yêu là khổ đau mà sao con tim vẫn dại khờ...",Duy Mạnh
52941,"TÌNH ĐÃ TAN","Đến sau cuối rồi ngườI cũng bỏ ta đi sau bao năm mật ngọt...",Minh Châu
51832,"TÌNH ĐÃ VỘI ĐI","Tình như tia nắng ban mai dịu êm...","Nhạc ngoại, Lời Việt: Minh Tâm"
52827,"TÌNH ĐẢO XA","Vượt ngàn trùng xa những cánh thư nhà tới đảo...",Đào Văn Sử
52828,"TÌNH ĐẾN RỒI ĐI","Cuộc tình đến rồi đi, buồn làm chi nhung nhớ làm gì...","Nhạc: Thanh Tâm, Lời: Thanh Tâm - Tuấn Anh"
52097,"TÌNH ĐẾN TÌNH ĐI","Tình đến cho ta dệt ý thơ, tình đến cho ta phút mong chờ...",Nguyễn Tuấn Khanh
50743,"TÌNH ĐẸP MÙA CHÔM CHÔM","Nhớ mùa chôm chôm trước...",Vinh Sử
50490,"TÌNH ĐẸP NHƯ MƠ","Tình yêu từ đâu...",Nhạc ngoại
52293,"TÌNH ĐẸP THIÊN THU","Em ngồi xuống bên anh lòng trẻ lại, mây ngày xưa...","Nhạc: Sông Trà, Lời: Mai Nguyễn"
51481,"TÌNH ĐỒNG CHÍ","Quê hương anh nước mặn...","Nhạc: Minh Quốc, Lời: Chính Hữu"
50830,"TÌNH NỒNG","Đừng buồn nhé em hỡi...",Nhạc ngoại
51554,"TÌNH ĐƠN CÔI","Đã có những lúc...","Nhạc Hoa, Lời Việt: Nguyễn Yến Nho"
51283,"TÌNH ĐƠN PHƯƠNG","Nhiều lần ngập ngừng...","Nhạc Hoa, Lời Việt: Minh Tâm"
51725,"TÌNH ĐỜI NGHỆ SĨ","Em đi đường em tôi đi đường tôi cuộc tình mình...",Nguyễn Ngọc Thạch
50134,"TÌNH ĐỜI","Khi biết em mang kiếp cầm ca ...",Minh Kỳ - Vũ Chương
55137,"TÌNH EM","Khi chiếc lá xa cành, lá không còn màu xanh...","Nhạc: Huy Du, Lời: Ngọc Sơn"
50788,"TÌNH EM BIỂN CẢ","Chưa có bao giờ...",Nguyễn Đức Toàn
51840,"TÌNH EM CÒN MÃI","Nhìn sao trời chiếu sáng lòng em chợt nhớ đến...","Nhạc Hoa, Lời Việt: Trung Nghĩa"
52829,"TÌNH EM LÀ ĐẠI DƯƠNG","Từng con sóng xô ngoài khơi, từng cánh chim bay...",Duy Mạnh
52830,"TÌNH EM MÃI TRAO VỀ ANH","Một sớm mùa đông em lang thang giữa căn phòng...",Thái Thịnh
51204,"TÌNH EM MÙA XUÂN","Lần đầu gặp em...",Trường Huy
50710,"TÌNH EM ĐÃ CHẾT","Mưa rơi mưa rơi ướt mưa buồn...",Nguyễn Hữu Thiết
50974,"TÌNH EM NGỌN NẾN","Buổi sáng hôm ấy...",Hàn Vy
54122,"TÌNH EM SA MẠC","Lang thang cát vàng quạnh vắng sa mạc...",Hoài An
50898,"TÌNH EM TRAO ANH","Tình em trao cho anh...",Nhạc ngoại
55435,"TÌNH EM VẪN THẾ","Nếu như còn nhớ nhau hãy xem như là giống như một giấc mơ...",Minh Khang
52831,"TÌNH EM XỨ QUẢNG","Anh về nơi xứ Quảng thăm người em phố Hội...",Trần Ngọc
